model_type_z3	variable	value_z3	z_score_z3	algorithm_z3	feature_z3	z_z3	seed_z3	model_type_z14	value_z14	z_score_z14	algorithm_z14	feature_z14	z_z14	seed_z14
real	Endothelial-cells_HPCA_2	0.25146	0.9532430000000001	vae	2	3	908341	real	-0.358829	-1.61873	vae	10	14	486191
real	Memory-B-cells_BLUEPRINT_3	-2.0697099999999997	-1.51321	vae	2	3	908341	real	-0.915535	0.381627	vae	10	14	486191
real	Memory-B-cells_BLUEPRINT_3	-2.4285900000000002	0.677862	vae	1	3	908341	real	-0.915535	0.381627	vae	10	14	486191
real	Memory-B-cells_BLUEPRINT_3	0.05450119999999999	2.69125	vae	0	3	908341	real	-0.915535	0.381627	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_2	-1.2038200000000001	-1.50824	vae	0	3	908341	real	-1.4615	-3.3103	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_2	-2.04438	-0.181834	vae	1	3	908341	real	-1.4615	-3.3103	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_2	1.95375	3.15563	vae	2	3	908341	real	-1.4615	-3.3103	vae	10	14	486191
real	Adipocytes_HPCA_2	-0.764205	-1.5065600000000001	vae	1	3	908341	real	-0.385727	-1.60893	vae	10	14	486191
real	Adipocytes_HPCA_2	0.251069	1.9323099999999998	vae	0	3	908341	real	-0.385727	-1.60893	vae	10	14	486191
real	Adipocytes_HPCA_2	0.994296	3.31751	vae	2	3	908341	real	-0.385727	-1.60893	vae	10	14	486191
real	Eosinophils_BLUEPRINT_1	-0.8957299999999999	-1.5012299999999998	vae	0	3	908341	real	-0.43687600000000004	-0.8390270000000001	vae	10	14	486191
real	Eosinophils_BLUEPRINT_1	-0.0865062	-0.23669899999999996	vae	2	3	908341	real	-0.43687600000000004	-0.8390270000000001	vae	10	14	486191
real	Eosinophils_BLUEPRINT_1	-0.0231104	1.55362	vae	1	3	908341	real	-0.43687600000000004	-0.8390270000000001	vae	10	14	486191
real	DC_HPCA_1	-0.42642299999999994	-1.49765	vae	0	3	908341	real	-0.154866	0.53873	vae	10	14	486191
real	DC_HPCA_1	-1.26344	-1.1954	vae	1	3	908341	real	-0.154866	0.53873	vae	10	14	486191
real	DC_HPCA_1	-0.056110900000000005	0.0524011	vae	2	3	908341	real	-0.154866	0.53873	vae	10	14	486191
real	MEP_HPCA_1	-0.284936	-1.49455	vae	2	3	908341	real	-0.253771	0.14796099999999998	vae	10	14	486191
real	MEP_HPCA_1	-0.480199	0.306606	vae	1	3	908341	real	-0.253771	0.14796099999999998	vae	10	14	486191
real	MEP_HPCA_1	-0.376472	0.6598930000000001	vae	0	3	908341	real	-0.253771	0.14796099999999998	vae	10	14	486191
real	Macrophages-M1_FANTOM_3	-5.47466	-1.4898	vae	1	3	908341	real	-1.93019	-1.5015399999999999	vae	10	14	486191
real	Macrophages-M1_FANTOM_3	-0.08840319999999999	1.70727	vae	0	3	908341	real	-1.93019	-1.5015399999999999	vae	10	14	486191
real	Macrophages-M1_FANTOM_3	2.59088	3.784	vae	2	3	908341	real	-1.93019	-1.5015399999999999	vae	10	14	486191
real	CD4+-Tcm_BLUEPRINT_2	-0.355731	-1.4782899999999999	vae	2	3	908341	real	-0.271111	0.368759	vae	10	14	486191
real	CD4+-Tcm_BLUEPRINT_2	-1.32606	-0.674337	vae	0	3	908341	real	-0.271111	0.368759	vae	10	14	486191
real	CD4+-Tcm_BLUEPRINT_2	-1.04646	0.375788	vae	1	3	908341	real	-0.271111	0.368759	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_1	-0.968015	-1.45916	vae	0	3	908341	real	-0.243245	0.783222	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_1	-0.444431	-1.39182	vae	2	3	908341	real	-0.243245	0.783222	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_1	-1.1195	0.119572	vae	1	3	908341	real	-0.243245	0.783222	vae	10	14	486191
real	Melanocytes_ENCODE_3	-0.46407600000000004	-1.4502899999999999	vae	0	3	908341	real	-0.262294	-0.177557	vae	10	14	486191
real	Melanocytes_ENCODE_3	-0.271569	0.1479	vae	1	3	908341	real	-0.262294	-0.177557	vae	10	14	486191
real	Melanocytes_ENCODE_3	0.11546300000000001	0.209436	vae	2	3	908341	real	-0.262294	-0.177557	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_3	-1.69923	-1.42648	vae	2	3	908341	real	1.01583	6.04275	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_3	-1.77593	0.191726	vae	0	3	908341	real	1.01583	6.04275	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_3	-3.37269	1.0091299999999999	vae	1	3	908341	real	1.01583	6.04275	vae	10	14	486191
real	CD8+-T-cells_IRIS_3	-0.73912	-1.41869	vae	0	3	908341	real	-0.300478	-0.05583969999999999	vae	10	14	486191
real	CD8+-T-cells_IRIS_3	-0.23888800000000002	-0.60935	vae	2	3	908341	real	-0.300478	-0.05583969999999999	vae	10	14	486191
real	CD8+-T-cells_IRIS_3	-0.656187	0.12468399999999999	vae	1	3	908341	real	-0.300478	-0.05583969999999999	vae	10	14	486191
real	NK-cells_FANTOM_3	-0.552084	-1.3655700000000002	vae	1	3	908341	real	-0.237996	-0.16860799999999998	vae	10	14	486191
real	NK-cells_FANTOM_3	0.00302065	-0.0572298	vae	2	3	908341	real	-0.237996	-0.16860799999999998	vae	10	14	486191
real	NK-cells_FANTOM_3	0.274404	1.93822	vae	0	3	908341	real	-0.237996	-0.16860799999999998	vae	10	14	486191
real	HSC_BLUEPRINT_1	-0.38984800000000003	-1.36406	vae	0	3	908341	real	-0.218852	-0.346104	vae	10	14	486191
real	HSC_BLUEPRINT_1	-0.32101799999999997	0.11596500000000001	vae	1	3	908341	real	-0.218852	-0.346104	vae	10	14	486191
real	HSC_BLUEPRINT_1	0.315081	1.30674	vae	2	3	908341	real	-0.218852	-0.346104	vae	10	14	486191
real	CMP_NOVERSHTERN_3	-0.758514	-1.3458299999999999	vae	0	3	908341	real	-0.184416	0.957557	vae	10	14	486191
real	CMP_NOVERSHTERN_3	-0.76152	-1.07146	vae	2	3	908341	real	-0.184416	0.957557	vae	10	14	486191
real	CMP_NOVERSHTERN_3	-0.580267	1.0774700000000001	vae	1	3	908341	real	-0.184416	0.957557	vae	10	14	486191
real	CMP_BLUEPRINT_2	-1.33798	-1.33666	vae	1	3	908341	real	-0.511918	-3.1292	vae	10	14	486191
real	CMP_BLUEPRINT_2	-0.19256500000000001	0.21309099999999997	vae	2	3	908341	real	-0.511918	-3.1292	vae	10	14	486191
real	CMP_BLUEPRINT_2	0.5304760000000001	2.21372	vae	0	3	908341	real	-0.511918	-3.1292	vae	10	14	486191
real	Skeletal-muscle_ENCODE_2	-0.402561	-1.3346200000000001	vae	0	3	908341	real	-0.6071300000000001	-3.2852099999999997	vae	10	14	486191
real	Skeletal-muscle_ENCODE_2	0.191694	0.687445	vae	2	3	908341	real	-0.6071300000000001	-3.2852099999999997	vae	10	14	486191
real	Skeletal-muscle_ENCODE_2	0.44936099999999995	1.9878799999999999	vae	1	3	908341	real	-0.6071300000000001	-3.2852099999999997	vae	10	14	486191
real	Mesangial-cells_ENCODE_3	-2.798	-1.33069	vae	0	3	908341	real	-0.8174819999999999	1.30091	vae	10	14	486191
real	Mesangial-cells_ENCODE_3	1.23422	1.8461	vae	2	3	908341	real	-0.8174819999999999	1.30091	vae	10	14	486191
real	Mesangial-cells_ENCODE_3	-1.8863400000000001	1.97938	vae	1	3	908341	real	-0.8174819999999999	1.30091	vae	10	14	486191
real	cDC_HPCA_1	-0.897013	-1.3285	vae	1	3	908341	real	-0.138354	0.649879	vae	10	14	486191
real	cDC_HPCA_1	0.09353760000000001	0.49148500000000006	vae	2	3	908341	real	-0.138354	0.649879	vae	10	14	486191
real	cDC_HPCA_1	0.153921	1.10859	vae	0	3	908341	real	-0.138354	0.649879	vae	10	14	486191
real	Preadipocytes_ENCODE_2	-0.610225	-1.32124	vae	0	3	908341	real	0.14796099999999998	1.18151	vae	10	14	486191
real	Preadipocytes_ENCODE_2	0.279893	0.652442	vae	2	3	908341	real	0.14796099999999998	1.18151	vae	10	14	486191
real	Preadipocytes_ENCODE_2	-0.140964	1.36229	vae	1	3	908341	real	0.14796099999999998	1.18151	vae	10	14	486191
real	Skeletal-muscle_ENCODE_1	-0.329687	-1.31542	vae	0	3	908341	real	-0.6342800000000001	-1.7574	vae	10	14	486191
real	Skeletal-muscle_ENCODE_1	0.183142	0.714291	vae	2	3	908341	real	-0.6342800000000001	-1.7574	vae	10	14	486191
real	Skeletal-muscle_ENCODE_1	0.507735	2.8739999999999997	vae	1	3	908341	real	-0.6342800000000001	-1.7574	vae	10	14	486191
real	CMP_BLUEPRINT_1	-1.20573	-1.3123	vae	1	3	908341	real	-0.42327600000000004	-0.246456	vae	10	14	486191
real	CMP_BLUEPRINT_1	-0.393201	-0.215131	vae	2	3	908341	real	-0.42327600000000004	-0.246456	vae	10	14	486191
real	CMP_BLUEPRINT_1	0.533117	3.5936199999999996	vae	0	3	908341	real	-0.42327600000000004	-0.246456	vae	10	14	486191
real	HSC_BLUEPRINT_2	-0.874501	-1.29959	vae	0	3	908341	real	-0.32150100000000004	0.153015	vae	10	14	486191
real	HSC_BLUEPRINT_2	-0.616837	1.03872	vae	1	3	908341	real	-0.32150100000000004	0.153015	vae	10	14	486191
real	HSC_BLUEPRINT_2	0.43651999999999996	1.6826299999999998	vae	2	3	908341	real	-0.32150100000000004	0.153015	vae	10	14	486191
real	Endothelial-cells_HPCA_3	-1.96445	-1.29702	vae	0	3	908341	real	-0.984658	0.7396739999999999	vae	10	14	486191
real	Endothelial-cells_HPCA_3	-2.8858200000000003	0.5351600000000001	vae	1	3	908341	real	-0.984658	0.7396739999999999	vae	10	14	486191
real	Endothelial-cells_HPCA_3	1.45193	1.37236	vae	2	3	908341	real	-0.984658	0.7396739999999999	vae	10	14	486191
real	Pericytes_ENCODE_1	-1.12575	-1.28892	vae	0	3	908341	real	0.10468599999999999	2.6023400000000003	vae	10	14	486191
real	Pericytes_ENCODE_1	0.168164	0.546862	vae	2	3	908341	real	0.10468599999999999	2.6023400000000003	vae	10	14	486191
real	Pericytes_ENCODE_1	-0.344801	1.44144	vae	1	3	908341	real	0.10468599999999999	2.6023400000000003	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_1	-0.589332	-1.27575	vae	1	3	908341	real	-0.44323900000000005	-2.12635	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_1	-0.155024	-0.139869	vae	0	3	908341	real	-0.44323900000000005	-2.12635	vae	10	14	486191
real	ly-Endothelial-cells_FANTOM_1	0.424857	1.0033100000000001	vae	2	3	908341	real	-0.44323900000000005	-2.12635	vae	10	14	486191
real	Macrophages-M1_BLUEPRINT_3	-5.688269999999999	-1.27052	vae	1	3	908341	real	0.010739799999999999	4.855	vae	10	14	486191
real	Macrophages-M1_BLUEPRINT_3	-1.9247900000000002	0.19948	vae	0	3	908341	real	0.010739799999999999	4.855	vae	10	14	486191
real	Macrophages-M1_BLUEPRINT_3	1.67432	2.43982	vae	2	3	908341	real	0.010739799999999999	4.855	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_1	-1.36274	-1.25957	vae	2	3	908341	real	0.66067	4.96992	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_1	-1.19231	-0.00257482	vae	0	3	908341	real	0.66067	4.96992	vae	10	14	486191
real	Erythrocytes_NOVERSHTERN_1	-2.38364	0.560435	vae	1	3	908341	real	0.66067	4.96992	vae	10	14	486191
real	CD8+-T-cells_IRIS_1	-0.41266	-1.2570700000000001	vae	2	3	908341	real	-0.116701	0.374682	vae	10	14	486191
real	CD8+-T-cells_IRIS_1	-0.387885	-0.48883699999999997	vae	0	3	908341	real	-0.116701	0.374682	vae	10	14	486191
real	CD8+-T-cells_IRIS_1	-0.15332	1.02247	vae	1	3	908341	real	-0.116701	0.374682	vae	10	14	486191
real	MEP_NOVERSHTERN_3	-0.7779020000000001	-1.22556	vae	2	3	908341	real	0.111429	1.5282	vae	10	14	486191
real	MEP_NOVERSHTERN_3	-0.7073550000000001	-0.558084	vae	0	3	908341	real	0.111429	1.5282	vae	10	14	486191
real	MEP_NOVERSHTERN_3	-0.9373100000000001	0.42861000000000005	vae	1	3	908341	real	0.111429	1.5282	vae	10	14	486191
real	GMP_NOVERSHTERN_2	-0.21753000000000003	-1.19866	vae	2	3	908341	real	-0.123221	-0.7797390000000001	vae	10	14	486191
real	GMP_NOVERSHTERN_2	-0.540562	-0.713849	vae	1	3	908341	real	-0.123221	-0.7797390000000001	vae	10	14	486191
real	GMP_NOVERSHTERN_2	0.24832800000000002	2.19653	vae	0	3	908341	real	-0.123221	-0.7797390000000001	vae	10	14	486191
real	CD4+-memory-T-cells_FANTOM_2	-0.441402	-1.1971399999999999	vae	0	3	908341	real	0.00715605	0.799988	vae	10	14	486191
real	CD4+-memory-T-cells_FANTOM_2	-0.00216938	0.516299	vae	2	3	908341	real	0.00715605	0.799988	vae	10	14	486191
real	CD4+-memory-T-cells_FANTOM_2	-0.06973739999999999	2.22058	vae	1	3	908341	real	0.00715605	0.799988	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_1	-0.513532	-1.19541	vae	0	3	908341	real	-0.20794	-0.141663	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_1	-0.344275	-0.64353	vae	2	3	908341	real	-0.20794	-0.141663	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_1	-0.386266	-0.0692833	vae	1	3	908341	real	-0.20794	-0.141663	vae	10	14	486191
real	Th1-cells_IRIS_3	-0.686116	-1.1885	vae	0	3	908341	real	0.356521	3.55913	vae	10	14	486191
real	Th1-cells_IRIS_3	-0.168376	-0.0935004	vae	2	3	908341	real	0.356521	3.55913	vae	10	14	486191
real	Th1-cells_IRIS_3	-0.345544	0.616258	vae	1	3	908341	real	0.356521	3.55913	vae	10	14	486191
real	Fibroblasts_FANTOM_2	-0.983475	-1.18367	vae	1	3	908341	real	-0.139943	-0.0810327	vae	10	14	486191
real	Fibroblasts_FANTOM_2	-0.55213	-1.0617	vae	0	3	908341	real	-0.139943	-0.0810327	vae	10	14	486191
real	Fibroblasts_FANTOM_2	0.8497549999999999	2.0064599999999997	vae	2	3	908341	real	-0.139943	-0.0810327	vae	10	14	486191
real	Eosinophils_FANTOM_2	-2.24999	-1.17788	vae	1	3	908341	real	-1.03166	-2.23882	vae	10	14	486191
real	Eosinophils_FANTOM_2	-0.11290599999999999	-0.252406	vae	2	3	908341	real	-1.03166	-2.23882	vae	10	14	486191
real	Eosinophils_FANTOM_2	0.530996	2.75431	vae	0	3	908341	real	-1.03166	-2.23882	vae	10	14	486191
real	Endothelial-cells_FANTOM_1	-0.8491690000000001	-1.17513	vae	1	3	908341	real	-0.584589	-3.20622	vae	10	14	486191
real	Endothelial-cells_FANTOM_1	-0.22397899999999998	-0.126933	vae	0	3	908341	real	-0.584589	-3.20622	vae	10	14	486191
real	Endothelial-cells_FANTOM_1	0.623584	1.94334	vae	2	3	908341	real	-0.584589	-3.20622	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_1	-0.9351889999999999	-1.17387	vae	1	3	908341	real	-0.6868569999999999	-7.16136	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_1	-0.178144	-0.0551643	vae	0	3	908341	real	-0.6868569999999999	-7.16136	vae	10	14	486191
real	ly-Endothelial-cells_HPCA_1	0.720435	2.2555	vae	2	3	908341	real	-0.6868569999999999	-7.16136	vae	10	14	486191
real	CD4+-Tcm_HPCA_1	-1.55021	-1.15963	vae	0	3	908341	real	-0.294498	3.14735	vae	10	14	486191
real	CD4+-Tcm_HPCA_1	-0.747505	-0.0176723	vae	2	3	908341	real	-0.294498	3.14735	vae	10	14	486191
real	CD4+-Tcm_HPCA_1	-0.382241	2.51493	vae	1	3	908341	real	-0.294498	3.14735	vae	10	14	486191
real	NK-cells_BLUEPRINT_3	-1.55196	-1.15795	vae	1	3	908341	real	-0.662387	-1.127	vae	10	14	486191
real	NK-cells_BLUEPRINT_3	0.187127	0.5036189999999999	vae	2	3	908341	real	-0.662387	-1.127	vae	10	14	486191
real	NK-cells_BLUEPRINT_3	0.475699	2.2067099999999997	vae	0	3	908341	real	-0.662387	-1.127	vae	10	14	486191
real	GMP_NOVERSHTERN_1	-0.21753000000000003	-1.15097	vae	2	3	908341	real	-0.123221	0.025918700000000003	vae	10	14	486191
real	GMP_NOVERSHTERN_1	-0.540562	-0.45445399999999997	vae	1	3	908341	real	-0.123221	0.025918700000000003	vae	10	14	486191
real	GMP_NOVERSHTERN_1	0.24832800000000002	1.55055	vae	0	3	908341	real	-0.123221	0.025918700000000003	vae	10	14	486191
real	Fibroblasts_ENCODE_3	-1.1371799999999999	-1.14601	vae	0	3	908341	real	-1.1215700000000002	-3.52026	vae	10	14	486191
real	Fibroblasts_ENCODE_3	-0.676975	0.982209	vae	1	3	908341	real	-1.1215700000000002	-3.52026	vae	10	14	486191
real	Fibroblasts_ENCODE_3	2.1516900000000003	3.67466	vae	2	3	908341	real	-1.1215700000000002	-3.52026	vae	10	14	486191
real	CD8+-Tcm_HPCA_2	-0.627571	-1.1416	vae	1	3	908341	real	-0.397098	-1.06349	vae	10	14	486191
real	CD8+-Tcm_HPCA_2	-0.33631300000000003	-0.49629300000000004	vae	2	3	908341	real	-0.397098	-1.06349	vae	10	14	486191
real	CD8+-Tcm_HPCA_2	-0.279972	-0.11220999999999999	vae	0	3	908341	real	-0.397098	-1.06349	vae	10	14	486191
real	pDC_FANTOM_3	-0.17893499999999998	-1.13106	vae	2	3	908341	real	-0.7150340000000001	-0.8949239999999999	vae	10	14	486191
real	pDC_FANTOM_3	-0.5844560000000001	0.6139939999999999	vae	1	3	908341	real	-0.7150340000000001	-0.8949239999999999	vae	10	14	486191
real	pDC_FANTOM_3	-0.08952489999999999	0.8308629999999999	vae	0	3	908341	real	-0.7150340000000001	-0.8949239999999999	vae	10	14	486191
real	GMP_BLUEPRINT_2	-2.84559	-1.12907	vae	0	3	908341	real	0.14834	3.34415	vae	10	14	486191
real	GMP_BLUEPRINT_2	-0.0873569	0.524543	vae	2	3	908341	real	0.14834	3.34415	vae	10	14	486191
real	GMP_BLUEPRINT_2	-2.90905	0.740192	vae	1	3	908341	real	0.14834	3.34415	vae	10	14	486191
real	Adipocytes_FANTOM_2	-0.43605200000000005	-1.12036	vae	1	3	908341	real	-0.435985	-3.12815	vae	10	14	486191
real	Adipocytes_FANTOM_2	-0.030131900000000003	0.0395171	vae	2	3	908341	real	-0.435985	-3.12815	vae	10	14	486191
real	Adipocytes_FANTOM_2	0.437572	2.3183700000000003	vae	0	3	908341	real	-0.435985	-3.12815	vae	10	14	486191
real	MPP_BLUEPRINT_2	-2.33802	-1.08191	vae	0	3	908341	real	0.173207	4.73785	vae	10	14	486191
real	MPP_BLUEPRINT_2	-3.19568	0.131976	vae	1	3	908341	real	0.173207	4.73785	vae	10	14	486191
real	MPP_BLUEPRINT_2	-0.253006	0.734484	vae	2	3	908341	real	0.173207	4.73785	vae	10	14	486191
real	Macrophages_FANTOM_3	-2.9805099999999998	-1.07536	vae	1	3	908341	real	-1.08335	-0.327196	vae	10	14	486191
real	Macrophages_FANTOM_3	0.7957890000000001	1.7402900000000001	vae	2	3	908341	real	-1.08335	-0.327196	vae	10	14	486191
real	Macrophages_FANTOM_3	-0.230807	2.01175	vae	0	3	908341	real	-1.08335	-0.327196	vae	10	14	486191
real	Th1-cells_IRIS_1	-0.867468	-1.05605	vae	0	3	908341	real	0.34775700000000004	3.11313	vae	10	14	486191
real	Th1-cells_IRIS_1	-0.205857	-0.19509	vae	2	3	908341	real	0.34775700000000004	3.11313	vae	10	14	486191
real	Th1-cells_IRIS_1	-0.611078	0.36504899999999996	vae	1	3	908341	real	0.34775700000000004	3.11313	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_1	-0.8529100000000001	-1.04944	vae	1	3	908341	real	-0.17039100000000001	-0.354067	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_1	-0.061691300000000004	0.22631199999999999	vae	2	3	908341	real	-0.17039100000000001	-0.354067	vae	10	14	486191
real	naive-B-cells_BLUEPRINT_1	-0.0469974	0.72139	vae	0	3	908341	real	-0.17039100000000001	-0.354067	vae	10	14	486191
real	GMP_HPCA_2	-1.0187700000000002	-1.0420200000000002	vae	1	3	908341	real	-0.311985	-0.647141	vae	10	14	486191
real	GMP_HPCA_2	0.172232	1.00081	vae	2	3	908341	real	-0.311985	-0.647141	vae	10	14	486191
real	GMP_HPCA_2	0.420278	2.18201	vae	0	3	908341	real	-0.311985	-0.647141	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_3	-0.655582	-1.0355299999999998	vae	0	3	908341	real	-0.216452	0.258696	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_3	-0.32256	-0.5183260000000001	vae	2	3	908341	real	-0.216452	0.258696	vae	10	14	486191
real	CD8+-Tcm_BLUEPRINT_3	-0.354493	0.452718	vae	1	3	908341	real	-0.216452	0.258696	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_2	-1.39793	-1.0303200000000001	vae	0	3	908341	real	-0.6102380000000001	0.562684	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_2	-0.187021	0.268606	vae	2	3	908341	real	-0.6102380000000001	0.562684	vae	10	14	486191
real	CD8+-T-cells_BLUEPRINT_2	-1.44049	0.8391790000000001	vae	1	3	908341	real	-0.6102380000000001	0.562684	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_2	-0.960476	-1.02867	vae	0	3	908341	real	-0.178426	0.8678600000000001	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_2	0.354171	1.41508	vae	2	3	908341	real	-0.178426	0.8678600000000001	vae	10	14	486191
real	CD8+-naive-T-cells_HPCA_2	0.0224053	2.16023	vae	1	3	908341	real	-0.178426	0.8678600000000001	vae	10	14	486191
real	DC_FANTOM_1	-0.974535	-1.01547	vae	1	3	908341	real	-0.24008800000000002	0.019427299999999998	vae	10	14	486191
real	DC_FANTOM_1	-0.349589	-0.16830599999999998	vae	0	3	908341	real	-0.24008800000000002	0.019427299999999998	vae	10	14	486191
real	DC_FANTOM_1	-0.0230783	0.528121	vae	2	3	908341	real	-0.24008800000000002	0.019427299999999998	vae	10	14	486191
real	Adipocytes_FANTOM_3	-0.456128	-1.0154299999999998	vae	1	3	908341	real	-0.41391300000000003	-2.0769900000000003	vae	10	14	486191
real	Adipocytes_FANTOM_3	0.0455153	0.389832	vae	2	3	908341	real	-0.41391300000000003	-2.0769900000000003	vae	10	14	486191
real	Adipocytes_FANTOM_3	0.416547	3.64359	vae	0	3	908341	real	-0.41391300000000003	-2.0769900000000003	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_1	-1.19422	-1.00571	vae	1	3	908341	real	-0.750393	-1.77558	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_1	-0.384295	-0.357696	vae	0	3	908341	real	-0.750393	-1.77558	vae	10	14	486191
real	mv-Endothelial-cells_HPCA_1	0.82481	1.26236	vae	2	3	908341	real	-0.750393	-1.77558	vae	10	14	486191
real	CD4+-Tem_HPCA_2	-0.543625	-0.9878959999999999	vae	2	3	908341	real	-0.21542199999999997	1.51026	vae	10	14	486191
real	CD4+-Tem_HPCA_2	-1.4372	0.6065649999999999	vae	1	3	908341	real	-0.21542199999999997	1.51026	vae	10	14	486191
real	CD4+-Tem_HPCA_2	-0.470656	0.7204079999999999	vae	0	3	908341	real	-0.21542199999999997	1.51026	vae	10	14	486191
real	Adipocytes_HPCA_1	-0.7650779999999999	-0.968708	vae	1	3	908341	real	-0.378239	-1.2678200000000002	vae	10	14	486191
real	Adipocytes_HPCA_1	0.26507800000000004	1.2878100000000001	vae	0	3	908341	real	-0.378239	-1.2678200000000002	vae	10	14	486191
real	Adipocytes_HPCA_1	1.07146	2.5432799999999998	vae	2	3	908341	real	-0.378239	-1.2678200000000002	vae	10	14	486191
real	Endothelial-cells_BLUEPRINT_2	-0.65184	-0.960134	vae	1	3	908341	real	-0.43992600000000004	-1.6520700000000001	vae	10	14	486191
real	Endothelial-cells_BLUEPRINT_2	-0.09152260000000001	0.298504	vae	0	3	908341	real	-0.43992600000000004	-1.6520700000000001	vae	10	14	486191
real	Endothelial-cells_BLUEPRINT_2	0.538258	1.59636	vae	2	3	908341	real	-0.43992600000000004	-1.6520700000000001	vae	10	14	486191
real	Mast-cells_FANTOM_2	-0.582501	-0.958933	vae	2	3	908341	real	-0.927334	0.824981	vae	10	14	486191
real	Mast-cells_FANTOM_2	-1.95638	-0.0695041	vae	0	3	908341	real	-0.927334	0.824981	vae	10	14	486191
real	Mast-cells_FANTOM_2	-3.80953	0.126116	vae	1	3	908341	real	-0.927334	0.824981	vae	10	14	486191
real	Eosinophils_FANTOM_3	-2.65809	-0.945573	vae	1	3	908341	real	-1.1500299999999999	-0.7825340000000001	vae	10	14	486191
real	Eosinophils_FANTOM_3	0.0856349	-0.342883	vae	2	3	908341	real	-1.1500299999999999	-0.7825340000000001	vae	10	14	486191
real	Eosinophils_FANTOM_3	0.55156	2.19025	vae	0	3	908341	real	-1.1500299999999999	-0.7825340000000001	vae	10	14	486191
real	HSC_FANTOM_2	-0.338121	-0.9375819999999999	vae	2	3	908341	real	-0.349367	-1.3541100000000001	vae	10	14	486191
real	HSC_FANTOM_2	-0.22845900000000002	0.22968000000000002	vae	1	3	908341	real	-0.349367	-1.3541100000000001	vae	10	14	486191
real	HSC_FANTOM_2	-0.0716701	0.280679	vae	0	3	908341	real	-0.349367	-1.3541100000000001	vae	10	14	486191
real	HSC_NOVERSHTERN_3	-0.216004	-0.9327979999999999	vae	0	3	908341	real	-0.182001	-0.695745	vae	10	14	486191
real	HSC_NOVERSHTERN_3	-0.210502	0.0451395	vae	1	3	908341	real	-0.182001	-0.695745	vae	10	14	486191
real	HSC_NOVERSHTERN_3	0.266336	0.767746	vae	2	3	908341	real	-0.182001	-0.695745	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_1	-0.691583	-0.905184	vae	2	3	908341	real	-0.325829	0.248896	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_1	-0.0711842	0.913054	vae	0	3	908341	real	-0.325829	0.248896	vae	10	14	486191
real	CD4+-Tcm_NOVERSHTERN_1	-0.206283	1.62293	vae	1	3	908341	real	-0.325829	0.248896	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_1	-0.9258069999999999	-0.9037879999999999	vae	0	3	908341	real	0.120575	2.61903	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_1	-0.06569989999999999	0.558852	vae	2	3	908341	real	0.120575	2.61903	vae	10	14	486191
real	CD4+-T-cells_BLUEPRINT_1	-0.7060609999999999	0.9358860000000001	vae	1	3	908341	real	0.120575	2.61903	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_3	0.0	-0.89404	vae	2	3	908341	real	0.0	1.07925	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_3	0.0	0.339779	vae	0	3	908341	real	0.0	1.07925	vae	10	14	486191
real	Megakaryocytes_BLUEPRINT_3	0.0	1.64408	vae	1	3	908341	real	0.0	1.07925	vae	10	14	486191
real	NK-cells_BLUEPRINT_2	-1.8881299999999999	-0.8834280000000001	vae	1	3	908341	real	-0.432829	0.272074	vae	10	14	486191
real	NK-cells_BLUEPRINT_2	0.132758	0.458951	vae	2	3	908341	real	-0.432829	0.272074	vae	10	14	486191
real	NK-cells_BLUEPRINT_2	-0.320782	0.49508599999999997	vae	0	3	908341	real	-0.432829	0.272074	vae	10	14	486191
