big_feature_id	abs_z_score	individual_feature	k	signal	weight	abs	gene	variable	value	z_score
vae_21_165158_70_signal	10.4221	21	70	signal	0.006543300000000001	0.006543300000000001	TP53	HALLMARK_E2F_TARGETS	0.582784	10.4221
vae_21_165158_70_signal	9.068610000000001	21	70	signal	0.006543300000000001	0.006543300000000001	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-6.02687	-9.068610000000001
vae_21_165158_70_signal	6.47776	21	70	signal	0.006543300000000001	0.006543300000000001	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-4.93975	-6.47776
vae_21_165158_70_signal	6.1581	21	70	signal	0.006543300000000001	0.006543300000000001	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-3.98198	-6.1581
ica_195_451283_200_signal	4.48111	195	200	signal	-0.006509999999999999	0.006509999999999999	TP53	HALLMARK_HEDGEHOG_SIGNALING	-0.00697152	-4.48111
ica_195_451283_200_signal	4.38823	195	200	signal	-0.006509999999999999	0.006509999999999999	TP53	HALLMARK_HEME_METABOLISM	0.00148705	4.38823
ica_195_451283_200_signal	3.3017199999999995	195	200	signal	-0.006509999999999999	0.006509999999999999	TP53	HALLMARK_MYOGENESIS	-0.0229083	-3.3017199999999995
ica_195_451283_200_signal	3.20811	195	200	signal	-0.006509999999999999	0.006509999999999999	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.0252459	-3.20811
ica_195_451283_200_signal	3.11463	195	200	signal	-0.006509999999999999	0.006509999999999999	TP53	HALLMARK_MITOTIC_SPINDLE	-0.032581599999999995	-3.11463
pca_99_486191_200_signal	4.3855699999999995	99	200	signal	0.006469	0.006469	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.21392600000000003	4.3855699999999995
pca_99_486191_200_signal	4.23316	99	200	signal	0.006469	0.006469	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.48671800000000004	4.23316
pca_99_486191_200_signal	4.14806	99	200	signal	0.006469	0.006469	TP53	HALLMARK_TGF_BETA_SIGNALING	0.19468	4.14806
pca_99_486191_200_signal	2.85891	99	200	signal	0.006469	0.006469	TP53	HALLMARK_ANGIOGENESIS	0.053851699999999995	2.85891
pca_99_486191_200_signal	2.83716	99	200	signal	0.006469	0.006469	TP53	HALLMARK_G2M_CHECKPOINT	0.111149	2.83716
pca_99_451283_200_signal	4.38094	99	200	signal	0.0064607	0.0064607	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.21397800000000003	4.38094
pca_99_451283_200_signal	4.23567	99	200	signal	0.0064607	0.0064607	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.48676099999999994	4.23567
pca_99_451283_200_signal	4.151009999999999	99	200	signal	0.0064607	0.0064607	TP53	HALLMARK_TGF_BETA_SIGNALING	0.194723	4.151009999999999
pca_99_451283_200_signal	2.85462	99	200	signal	0.0064607	0.0064607	TP53	HALLMARK_ANGIOGENESIS	0.05390219999999999	2.85462
pca_99_451283_200_signal	2.83925	99	200	signal	0.0064607	0.0064607	TP53	HALLMARK_G2M_CHECKPOINT	0.11128099999999999	2.83925
ica_30_908341_70_signal	6.93748	30	70	signal	0.0064467	0.0064467	TP53	HALLMARK_MYC_TARGETS_V1	0.00829573	6.93748
ica_30_908341_70_signal	6.1599900000000005	30	70	signal	0.0064467	0.0064467	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0128526	6.1599900000000005
ica_30_908341_70_signal	4.219519999999999	30	70	signal	0.0064467	0.0064467	TP53	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00999546	4.219519999999999
ica_30_908341_70_signal	3.21378	30	70	signal	0.0064467	0.0064467	TP53	HALLMARK_NOTCH_SIGNALING	-0.00153747	-3.21378
ica_30_908341_70_signal	2.68004	30	70	signal	0.0064467	0.0064467	TP53	HALLMARK_KRAS_SIGNALING_UP	-0.00253002	-2.68004
nmf_25_451283_200_signal	6.63903	25	200	signal	0.006437999999999999	0.006437999999999999	TP53	HALLMARK_PROTEIN_SECRETION	2.8159400000000003	6.63903
nmf_25_451283_200_signal	4.4853	25	200	signal	0.006437999999999999	0.006437999999999999	TP53	HALLMARK_MYC_TARGETS_V1	4.10591	4.4853
nmf_25_451283_200_signal	2.29832	25	200	signal	0.006437999999999999	0.006437999999999999	TP53	HALLMARK_GLYCOLYSIS	2.77466	2.29832
nmf_25_451283_200_signal	2.1349	25	200	signal	0.006437999999999999	0.006437999999999999	TP53	HALLMARK_MITOTIC_SPINDLE	3.23303	2.1349
nmf_25_451283_200_signal	2.06678	25	200	signal	0.006437999999999999	0.006437999999999999	TP53	HALLMARK_MYC_TARGETS_V2	1.72167	2.06678
ica_5_486191_45_signal	15.3953	5	45	signal	-0.006437600000000001	0.006437600000000001	TP53	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.034767900000000004	15.3953
ica_5_486191_45_signal	11.0015	5	45	signal	-0.006437600000000001	0.006437600000000001	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0406679	11.0015
ica_5_486191_45_signal	10.4739	5	45	signal	-0.006437600000000001	0.006437600000000001	TP53	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-0.00743121	-10.4739
ica_5_486191_45_signal	7.139539999999999	5	45	signal	-0.006437600000000001	0.006437600000000001	TP53	HALLMARK_PROTEIN_SECRETION	-0.014454399999999997	-7.139539999999999
ica_5_486191_45_signal	5.12047	5	45	signal	-0.006437600000000001	0.006437600000000001	TP53	HALLMARK_E2F_TARGETS	0.0151796	5.12047
ica_9_908341_45_signal	13.39	9	45	signal	-0.006423600000000001	0.006423600000000001	TP53	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.029955799999999998	13.39
ica_9_908341_45_signal	10.2839	9	45	signal	-0.006423600000000001	0.006423600000000001	TP53	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-0.00892357	-10.2839
ica_9_908341_45_signal	9.18322	9	45	signal	-0.006423600000000001	0.006423600000000001	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0347465	9.18322
ica_9_908341_45_signal	7.343789999999999	9	45	signal	-0.006423600000000001	0.006423600000000001	TP53	HALLMARK_PROTEIN_SECRETION	-0.0156231	-7.343789999999999
ica_9_908341_45_signal	5.830019999999999	9	45	signal	-0.006423600000000001	0.006423600000000001	TP53	HALLMARK_E2F_TARGETS	0.0183126	5.830019999999999
pca_99_165158_200_signal	4.3815	99	200	signal	0.0063709	0.0063709	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.213867	4.3815
pca_99_165158_200_signal	4.2314300000000005	99	200	signal	0.0063709	0.0063709	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.48656000000000005	4.2314300000000005
pca_99_165158_200_signal	4.15249	99	200	signal	0.0063709	0.0063709	TP53	HALLMARK_TGF_BETA_SIGNALING	0.194723	4.15249
pca_99_165158_200_signal	2.85688	99	200	signal	0.0063709	0.0063709	TP53	HALLMARK_ANGIOGENESIS	0.0539063	2.85688
pca_99_165158_200_signal	2.84413	99	200	signal	0.0063709	0.0063709	TP53	HALLMARK_G2M_CHECKPOINT	0.11137999999999999	2.84413
pca_99_978124_200_signal	4.3798699999999995	99	200	signal	0.006367899999999999	0.006367899999999999	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.21389899999999998	4.3798699999999995
pca_99_978124_200_signal	4.23369	99	200	signal	0.006367899999999999	0.006367899999999999	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.486491	4.23369
pca_99_978124_200_signal	4.14872	99	200	signal	0.006367899999999999	0.006367899999999999	TP53	HALLMARK_TGF_BETA_SIGNALING	0.194717	4.14872
pca_99_978124_200_signal	2.85608	99	200	signal	0.006367899999999999	0.006367899999999999	TP53	HALLMARK_ANGIOGENESIS	0.0538749	2.85608
pca_99_978124_200_signal	2.8434	99	200	signal	0.006367899999999999	0.006367899999999999	TP53	HALLMARK_G2M_CHECKPOINT	0.111436	2.8434
nmf_45_486191_125_signal	6.9465	45	125	signal	0.0062640000000000005	0.0062640000000000005	TP53	HALLMARK_MYC_TARGETS_V1	8.33267	6.9465
nmf_45_486191_125_signal	5.416919999999999	45	125	signal	0.0062640000000000005	0.0062640000000000005	TP53	HALLMARK_MTORC1_SIGNALING	5.74172	5.416919999999999
nmf_45_486191_125_signal	5.25091	45	125	signal	0.0062640000000000005	0.0062640000000000005	TP53	HALLMARK_MYC_TARGETS_V2	2.72606	5.25091
nmf_45_486191_125_signal	2.62068	45	125	signal	0.0062640000000000005	0.0062640000000000005	TP53	HALLMARK_PROTEIN_SECRETION	3.6986800000000004	2.62068
nmf_45_486191_125_signal	2.14109	45	125	signal	0.0062640000000000005	0.0062640000000000005	TP53	HALLMARK_KRAS_SIGNALING_UP	0.337592	-2.14109
pca_99_486191_150_signal	4.3181	99	150	signal	0.0061518	0.0061518	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.212904	4.3181
pca_99_486191_150_signal	4.246919999999999	99	150	signal	0.0061518	0.0061518	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.48803599999999997	4.246919999999999
pca_99_486191_150_signal	4.14234	99	150	signal	0.0061518	0.0061518	TP53	HALLMARK_TGF_BETA_SIGNALING	0.195737	4.14234
pca_99_486191_150_signal	2.87652	99	150	signal	0.0061518	0.0061518	TP53	HALLMARK_G2M_CHECKPOINT	0.114398	2.87652
pca_99_486191_150_signal	2.78345	99	150	signal	0.0061518	0.0061518	TP53	HALLMARK_ANGIOGENESIS	0.053330499999999996	2.78345
nmf_78_486191_80_signal	8.89666	78	80	signal	0.0061031	0.0061031	TP53	HALLMARK_MYC_TARGETS_V1	11.5586	8.89666
nmf_78_486191_80_signal	6.08121	78	80	signal	0.0061031	0.0061031	TP53	HALLMARK_DNA_REPAIR	4.686	6.08121
nmf_78_486191_80_signal	5.00485	78	80	signal	0.0061031	0.0061031	TP53	HALLMARK_PROTEIN_SECRETION	4.283980000000001	5.00485
nmf_78_486191_80_signal	4.65433	78	80	signal	0.0061031	0.0061031	TP53	HALLMARK_G2M_CHECKPOINT	8.21101	4.65433
nmf_78_486191_80_signal	3.7360599999999997	78	80	signal	0.0061031	0.0061031	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.494174	-3.7360599999999997
pca_99_165158_150_signal	4.45265	99	150	signal	0.0060786	0.0060786	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.213898	4.45265
pca_99_165158_150_signal	4.261909999999999	99	150	signal	0.0060786	0.0060786	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.488383	4.261909999999999
pca_99_165158_150_signal	4.15908	99	150	signal	0.0060786	0.0060786	TP53	HALLMARK_TGF_BETA_SIGNALING	0.194363	4.15908
pca_99_165158_150_signal	2.82763	99	150	signal	0.0060786	0.0060786	TP53	HALLMARK_G2M_CHECKPOINT	0.11081300000000001	2.82763
pca_99_165158_150_signal	2.80261	99	150	signal	0.0060786	0.0060786	TP53	HALLMARK_ANGIOGENESIS	0.0530413	2.80261
dae_22_165158_200_signal	15.4711	22	200	signal	-0.0060734	0.0060734	TP53	HALLMARK_G2M_CHECKPOINT	-13.9934	-15.4711
dae_22_165158_200_signal	8.948360000000001	22	200	signal	-0.0060734	0.0060734	TP53	HALLMARK_E2F_TARGETS	-15.2672	-8.948360000000001
dae_22_165158_200_signal	4.64295	22	200	signal	-0.0060734	0.0060734	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.06135	4.64295
dae_22_165158_200_signal	4.48629	22	200	signal	-0.0060734	0.0060734	TP53	HALLMARK_HEME_METABOLISM	0.291714	4.48629
dae_22_165158_200_signal	4.07536	22	200	signal	-0.0060734	0.0060734	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-5.46106	-4.07536
ica_74_451283_150_signal	4.1008	74	150	signal	0.0060262	0.0060262	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.0137863	-4.1008
ica_74_451283_150_signal	3.6491599999999997	74	150	signal	0.0060262	0.0060262	TP53	HALLMARK_HYPOXIA	0.0317967	3.6491599999999997
ica_74_451283_150_signal	3.64108	74	150	signal	0.0060262	0.0060262	TP53	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0161126	3.64108
ica_74_451283_150_signal	3.36111	74	150	signal	0.0060262	0.0060262	TP53	HALLMARK_MITOTIC_SPINDLE	0.0273365	3.36111
ica_74_451283_150_signal	3.14908	74	150	signal	0.0060262	0.0060262	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0225705	3.14908
vae_180_486191_200_signal	6.9102	180	200	signal	0.0059494	0.0059494	TP53	HALLMARK_FATTY_ACID_METABOLISM	-2.8753599999999997	-6.9102
vae_180_486191_200_signal	6.7645800000000005	180	200	signal	0.0059494	0.0059494	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-4.357	-6.7645800000000005
vae_180_486191_200_signal	6.012169999999999	180	200	signal	0.0059494	0.0059494	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-4.10286	-6.012169999999999
vae_180_486191_200_signal	5.49983	180	200	signal	0.0059494	0.0059494	TP53	HALLMARK_DNA_REPAIR	-0.962859	5.49983
vae_180_486191_200_signal	5.43848	180	200	signal	0.0059494	0.0059494	TP53	HALLMARK_KRAS_SIGNALING_UP	-3.20188	-5.43848
ica_122_451283_200_signal	6.82262	122	200	signal	0.0059242	0.0059242	TP53	HALLMARK_P53_PATHWAY	-0.047452999999999995	-6.82262
ica_122_451283_200_signal	4.53336	122	200	signal	0.0059242	0.0059242	TP53	HALLMARK_APICAL_JUNCTION	0.0109008	4.53336
ica_122_451283_200_signal	2.88988	122	200	signal	0.0059242	0.0059242	TP53	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.00560079	2.88988
ica_122_451283_200_signal	2.6551099999999996	122	200	signal	0.0059242	0.0059242	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.00662409	2.6551099999999996
ica_122_451283_200_signal	2.62846	122	200	signal	0.0059242	0.0059242	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.0383517	-2.62846
ica_31_165158_200_signal	6.8543	31	200	signal	-0.0058775	0.0058775	TP53	HALLMARK_P53_PATHWAY	0.0468116	6.8543
ica_31_165158_200_signal	4.88745	31	200	signal	-0.0058775	0.0058775	TP53	HALLMARK_APICAL_JUNCTION	-0.0110181	-4.88745
ica_31_165158_200_signal	2.73108	31	200	signal	-0.0058775	0.0058775	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.00749599	-2.73108
ica_31_165158_200_signal	2.67196	31	200	signal	-0.0058775	0.0058775	TP53	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.0123068	2.67196
ica_31_165158_200_signal	2.6267099999999997	31	200	signal	-0.0058775	0.0058775	TP53	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.0046158	-2.6267099999999997
ica_14_486191_150_signal	5.5740099999999995	14	150	signal	-0.0058572	0.0058572	TP53	HALLMARK_GLYCOLYSIS	-0.023003700000000002	-5.5740099999999995
ica_14_486191_150_signal	3.9658300000000004	14	150	signal	-0.0058572	0.0058572	TP53	HALLMARK_E2F_TARGETS	0.0322513	3.9658300000000004
ica_14_486191_150_signal	3.2279299999999997	14	150	signal	-0.0058572	0.0058572	TP53	HALLMARK_ANDROGEN_RESPONSE	-0.009875299999999998	-3.2279299999999997
ica_14_486191_150_signal	3.15187	14	150	signal	-0.0058572	0.0058572	TP53	HALLMARK_MYC_TARGETS_V1	0.0166975	3.15187
ica_14_486191_150_signal	2.51408	14	150	signal	-0.0058572	0.0058572	TP53	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.00503269	-2.51408
pca_99_908341_150_signal	4.39553	99	150	signal	0.005854600000000001	0.005854600000000001	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.214036	4.39553
pca_99_908341_150_signal	4.25795	99	150	signal	0.005854600000000001	0.005854600000000001	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.486967	4.25795
pca_99_908341_150_signal	4.16153	99	150	signal	0.005854600000000001	0.005854600000000001	TP53	HALLMARK_TGF_BETA_SIGNALING	0.193805	4.16153
pca_99_908341_150_signal	2.8517	99	150	signal	0.005854600000000001	0.005854600000000001	TP53	HALLMARK_ANGIOGENESIS	0.0538369	2.8517
pca_99_908341_150_signal	2.8096	99	150	signal	0.005854600000000001	0.005854600000000001	TP53	HALLMARK_G2M_CHECKPOINT	0.10861199999999999	2.8096
pca_99_165158_125_signal	3.98465	99	125	signal	0.0057173	0.0057173	TP53	HALLMARK_TGF_BETA_SIGNALING	0.192498	3.98465
pca_99_165158_125_signal	3.9719	99	125	signal	0.0057173	0.0057173	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.473325	3.9719
pca_99_165158_125_signal	3.96604	99	125	signal	0.0057173	0.0057173	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.210627	3.96604
pca_99_165158_125_signal	2.96486	99	125	signal	0.0057173	0.0057173	TP53	HALLMARK_G2M_CHECKPOINT	0.121022	2.96486
pca_99_165158_125_signal	2.8168900000000003	99	125	signal	0.0057173	0.0057173	TP53	HALLMARK_ANGIOGENESIS	0.0584408	2.8168900000000003
vae_46_451283_50_signal	10.4373	46	50	signal	-0.0057012	0.0057012	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.319	10.4373
vae_46_451283_50_signal	9.53416	46	50	signal	-0.0057012	0.0057012	TP53	HALLMARK_ESTROGEN_RESPONSE_LATE	0.948882	9.53416
vae_46_451283_50_signal	8.26642	46	50	signal	-0.0057012	0.0057012	TP53	HALLMARK_XENOBIOTIC_METABOLISM	-4.51837	-8.26642
vae_46_451283_50_signal	6.14038	46	50	signal	-0.0057012	0.0057012	TP53	HALLMARK_MTORC1_SIGNALING	-3.33825	-6.14038
vae_46_451283_50_signal	4.65081	46	50	signal	-0.0057012	0.0057012	TP53	HALLMARK_KRAS_SIGNALING_DN	-0.25358800000000004	4.65081
vae_28_908341_100_signal	18.6562	28	100	signal	0.0056323	0.0056323	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-6.4806	-18.6562
vae_28_908341_100_signal	9.339319999999999	28	100	signal	0.0056323	0.0056323	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	-6.01192	-9.339319999999999
vae_28_908341_100_signal	9.325280000000001	28	100	signal	0.0056323	0.0056323	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-5.13135	-9.325280000000001
vae_28_908341_100_signal	8.96888	28	100	signal	0.0056323	0.0056323	TP53	HALLMARK_DNA_REPAIR	-0.6681819999999999	8.96888
vae_28_908341_100_signal	8.00842	28	100	signal	0.0056323	0.0056323	TP53	HALLMARK_E2F_TARGETS	-0.319731	8.00842
nmf_45_908341_150_signal	7.08828	45	150	signal	0.0054723	0.0054723	TP53	HALLMARK_MYC_TARGETS_V1	8.25797	7.08828
nmf_45_908341_150_signal	4.93455	45	150	signal	0.0054723	0.0054723	TP53	HALLMARK_MYC_TARGETS_V2	2.4882299999999997	4.93455
nmf_45_908341_150_signal	4.93208	45	150	signal	0.0054723	0.0054723	TP53	HALLMARK_MTORC1_SIGNALING	5.178030000000001	4.93208
nmf_45_908341_150_signal	2.1575	45	150	signal	0.0054723	0.0054723	TP53	HALLMARK_PROTEIN_SECRETION	3.1490099999999996	2.1575
nmf_45_908341_150_signal	2.03134	45	150	signal	0.0054723	0.0054723	TP53	HALLMARK_E2F_TARGETS	3.36869	2.03134
vae_67_978124_80_signal	10.2978	67	80	signal	-0.005377600000000001	0.005377600000000001	TP53	HALLMARK_ANDROGEN_RESPONSE	0.5300819999999999	10.2978
vae_67_978124_80_signal	9.97977	67	80	signal	-0.005377600000000001	0.005377600000000001	TP53	HALLMARK_PROTEIN_SECRETION	0.183178	9.97977
vae_67_978124_80_signal	7.234439999999999	67	80	signal	-0.005377600000000001	0.005377600000000001	TP53	HALLMARK_BILE_ACID_METABOLISM	0.0956297	7.234439999999999
vae_67_978124_80_signal	6.3585199999999995	67	80	signal	-0.005377600000000001	0.005377600000000001	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-3.8076800000000004	-6.3585199999999995
vae_67_978124_80_signal	5.81289	67	80	signal	-0.005377600000000001	0.005377600000000001	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-3.7363800000000005	-5.81289
ica_142_908341_150_signal	3.9864800000000002	142	150	signal	0.005356199999999999	0.005356199999999999	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.0129931	-3.9864800000000002
ica_142_908341_150_signal	3.9646	142	150	signal	0.005356199999999999	0.005356199999999999	TP53	HALLMARK_HYPOXIA	0.0339316	3.9646
ica_142_908341_150_signal	3.5329300000000003	142	150	signal	0.005356199999999999	0.005356199999999999	TP53	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0159386	3.5329300000000003
ica_142_908341_150_signal	3.29152	142	150	signal	0.005356199999999999	0.005356199999999999	TP53	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.00148633	-3.29152
ica_142_908341_150_signal	3.0186900000000003	142	150	signal	0.005356199999999999	0.005356199999999999	TP53	HALLMARK_MTORC1_SIGNALING	0.0284873	3.0186900000000003
nmf_11_451283_90_signal	18.6469	11	90	signal	-0.0053219999999999995	0.0053219999999999995	TP53	HALLMARK_PROTEIN_SECRETION	10.5836	18.6469
nmf_11_451283_90_signal	12.6905	11	90	signal	-0.0053219999999999995	0.0053219999999999995	TP53	HALLMARK_MYC_TARGETS_V1	12.7924	12.6905
nmf_11_451283_90_signal	7.255160000000001	11	90	signal	-0.0053219999999999995	0.0053219999999999995	TP53	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	5.30756	7.255160000000001
nmf_11_451283_90_signal	6.10519	11	90	signal	-0.0053219999999999995	0.0053219999999999995	TP53	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.87758	-6.10519
nmf_11_451283_90_signal	4.7102	11	90	signal	-0.0053219999999999995	0.0053219999999999995	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.34931	-4.7102
nmf_21_165158_100_signal	16.9643	21	100	signal	0.0052759999999999994	0.0052759999999999994	TP53	HALLMARK_MTORC1_SIGNALING	17.8583	16.9643
nmf_21_165158_100_signal	10.9246	21	100	signal	0.0052759999999999994	0.0052759999999999994	TP53	HALLMARK_MYC_TARGETS_V1	16.3412	10.9246
nmf_21_165158_100_signal	5.82742	21	100	signal	0.0052759999999999994	0.0052759999999999994	TP53	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.34405	-5.82742
nmf_21_165158_100_signal	5.50689	21	100	signal	0.0052759999999999994	0.0052759999999999994	TP53	HALLMARK_G2M_CHECKPOINT	11.0703	5.50689
nmf_21_165158_100_signal	4.66171	21	100	signal	0.0052759999999999994	0.0052759999999999994	TP53	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	5.22921	4.66171
ica_18_165158_200_signal	9.1653	18	200	signal	0.005203899999999999	0.005203899999999999	TP53	HALLMARK_G2M_CHECKPOINT	0.120619	9.1653
ica_18_165158_200_signal	9.07134	18	200	signal	0.005203899999999999	0.005203899999999999	TP53	HALLMARK_MITOTIC_SPINDLE	0.105861	9.07134
ica_18_165158_200_signal	8.3319	18	200	signal	0.005203899999999999	0.005203899999999999	TP53	HALLMARK_MYC_TARGETS_V1	-0.073871	-8.3319
ica_18_165158_200_signal	6.08031	18	200	signal	0.005203899999999999	0.005203899999999999	TP53	HALLMARK_E2F_TARGETS	0.060574300000000005	6.08031
ica_18_165158_200_signal	5.40373	18	200	signal	0.005203899999999999	0.005203899999999999	TP53	HALLMARK_MYC_TARGETS_V2	-0.0251356	-5.40373
vae_46_908341_60_signal	21.6564	46	60	signal	-0.0048341	0.0048341	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.3923400000000004	21.6564
vae_46_908341_60_signal	6.56451	46	60	signal	-0.0048341	0.0048341	TP53	HALLMARK_MYOGENESIS	-3.8159199999999998	-6.56451
vae_46_908341_60_signal	5.91582	46	60	signal	-0.0048341	0.0048341	TP53	HALLMARK_MTORC1_SIGNALING	-3.27336	-5.91582
vae_46_908341_60_signal	5.10719	46	60	signal	-0.0048341	0.0048341	TP53	HALLMARK_E2F_TARGETS	-2.97873	-5.10719
vae_46_908341_60_signal	4.41714	46	60	signal	-0.0048341	0.0048341	TP53	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-1.08734	-4.41714
pca_118_451283_125_signal	6.75997	118	125	signal	-0.0047772	0.0047772	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.59463	6.75997
pca_118_451283_125_signal	5.52148	118	125	signal	-0.0047772	0.0047772	TP53	HALLMARK_MITOTIC_SPINDLE	0.443974	5.52148
pca_118_451283_125_signal	5.09261	118	125	signal	-0.0047772	0.0047772	TP53	HALLMARK_MYC_TARGETS_V1	-0.525512	-5.09261
pca_118_451283_125_signal	3.16392	118	125	signal	-0.0047772	0.0047772	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.266667	3.16392
pca_118_451283_125_signal	3.0151	118	125	signal	-0.0047772	0.0047772	TP53	HALLMARK_IL2_STAT5_SIGNALING	-0.29315	-3.0151
nmf_25_451283_80_signal	7.58685	25	80	signal	0.0046206	0.0046206	TP53	HALLMARK_MYC_TARGETS_V1	5.789569999999999	7.58685
nmf_25_451283_80_signal	5.87563	25	80	signal	0.0046206	0.0046206	TP53	HALLMARK_PROTEIN_SECRETION	2.74346	5.87563
nmf_25_451283_80_signal	3.7665900000000003	25	80	signal	0.0046206	0.0046206	TP53	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.603877	-3.7665900000000003
nmf_25_451283_80_signal	3.3294	25	80	signal	0.0046206	0.0046206	TP53	HALLMARK_MITOTIC_SPINDLE	3.5151199999999996	3.3294
nmf_25_451283_80_signal	2.89173	25	80	signal	0.0046206	0.0046206	TP53	HALLMARK_INFLAMMATORY_RESPONSE	0.81589	-2.89173
ica_61_978124_70_signal	3.9883699999999997	61	70	signal	-0.00458	0.00458	TP53	HALLMARK_MYC_TARGETS_V2	0.00234896	3.9883699999999997
ica_61_978124_70_signal	3.9581699999999995	61	70	signal	-0.00458	0.00458	TP53	HALLMARK_MYC_TARGETS_V1	-0.022474599999999997	-3.9581699999999995
ica_61_978124_70_signal	3.5225400000000002	61	70	signal	-0.00458	0.00458	TP53	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.000690631	3.5225400000000002
ica_61_978124_70_signal	2.67035	61	70	signal	-0.00458	0.00458	TP53	HALLMARK_P53_PATHWAY	0.00147409	2.67035
ica_61_978124_70_signal	2.47151	61	70	signal	-0.00458	0.00458	TP53	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.0157892	-2.47151
nmf_45_486191_200_signal	6.50482	45	200	signal	0.0045493	0.0045493	TP53	HALLMARK_MYC_TARGETS_V1	7.597110000000001	6.50482
nmf_45_486191_200_signal	5.19029	45	200	signal	0.0045493	0.0045493	TP53	HALLMARK_MTORC1_SIGNALING	4.916930000000001	5.19029
nmf_45_486191_200_signal	4.504230000000001	45	200	signal	0.0045493	0.0045493	TP53	HALLMARK_MYC_TARGETS_V2	2.46297	4.504230000000001
nmf_45_486191_200_signal	2.14058	45	200	signal	0.0045493	0.0045493	TP53	HALLMARK_E2F_TARGETS	3.38159	2.14058
nmf_45_486191_200_signal	1.96803	45	200	signal	0.0045493	0.0045493	TP53	HALLMARK_PROTEIN_SECRETION	2.91072	1.96803
